Dim,Status,Runtime,Heap,IR Cnt,Code Size B,Func Size B
994,PASS,11281,12032,57347940,1794,416
996,PASS,11330,12032,57578864,1794,416
998,PASS,11373,12080,57810252,1794,416
1000,PASS,11425,12080,58042104,1794,416
1002,PASS,11452,12128,58274420,1794,416
1004,PASS,11513,12128,58507200,1794,416
1006,PASS,11555,12176,58740444,1794,416
1008,PASS,11642,12176,58974152,1794,416
1010,PASS,11644,12224,59208324,1794,416
1012,PASS,11686,12224,59442960,1794,416
1014,PASS,11767,12272,59678060,1794,416
1016,PASS,11773,12272,59913624,1794,416
1018,PASS,11837,12320,60149652,1794,416
1020,PASS,11873,12320,60386144,1794,416
1022,PASS,11937,12368,60623100,1794,416
1024,PASS,11963,12368,60860520,1794,416
1026,PASS,12033,12416,61098404,1794,416
1028,PASS,12069,12416,61336752,1794,416
1030,PASS,12125,12464,61575564,1794,416
1032,PASS,12162,12464,61814840,1794,416
1034,PASS,12209,12512,62054580,1794,416
1036,PASS,12255,12512,62294784,1794,416
1038,PASS,12303,12560,62535452,1794,416
1040,PASS,12356,12560,62776584,1794,416
1042,PASS,12396,12608,63018180,1794,416
1044,PASS,12443,12608,63260240,1794,416
1046,PASS,12491,12656,63502764,1794,416
1048,PASS,12539,12656,63745752,1794,416
1050,PASS,12596,12704,63989204,1794,416
1052,PASS,12660,12704,64233120,1794,416
1054,PASS,12689,12752,64477500,1794,416
1056,PASS,12732,12752,64722344,1794,416
1058,PASS,12800,12800,64967652,1794,416
1060,PASS,12833,12800,65213424,1794,416
1062,PASS,12891,12848,65459660,1794,416
1064,PASS,12920,12848,65706360,1794,416
1066,PASS,12967,12896,65953524,1794,416
1068,PASS,13023,12896,66201152,1794,416
1070,PASS,13077,12944,66449244,1794,416
1072,PASS,13113,12944,66697800,1794,416
1074,PASS,13172,12992,66946820,1794,416
1076,PASS,13225,12992,67196304,1794,416
1078,PASS,13268,13040,67446252,1794,416
1080,PASS,13315,13040,67696664,1794,416
1082,PASS,13370,13088,67947540,1794,416
1084,PASS,13409,13088,68198880,1794,416
1086,PASS,13467,13136,68450684,1794,416
1088,PASS,13513,13136,68702952,1794,416
1090,PASS,13576,13184,68955684,1794,416
1092,PASS,13616,13184,69208880,1794,416
1094,PASS,13663,13232,69462540,1794,416
1096,PASS,13711,13232,69716664,1794,416
1098,PASS,13756,13280,69971252,1794,416
1100,PASS,13817,13280,70226304,1794,416
1102,PASS,13869,13328,70481820,1794,416
1104,PASS,13910,13328,70737800,1794,416
1106,PASS,13969,13376,70994244,1794,416
1108,PASS,14012,13376,71251152,1794,416
1110,PASS,14075,13424,71508524,1794,416
1112,PASS,14127,13424,71766360,1794,416
1114,PASS,14173,13472,72024660,1794,416
1116,PASS,14217,13472,72283424,1794,416
